date,London,Durham,Halton,Hamilton,Ottawa,Waterloo,Windsor
2020-08-21,14.53644335,27.25261994,14.9135874,16.91963963,27.94041892,24.72610486,57.93458023
2020-08-20,14.53644335,27.16484983,14.86186397,16.83160821,27.80146124,24.70883803,57.79281536
2020-08-19,14.53644335,27.10633642,14.84462283,16.74357679,27.55332253,24.70883803,57.7455604
2020-08-18,14.49595186,27.04782301,14.81014055,16.65554536,27.32503491,24.60523703,57.69830544
2020-08-17,14.37447741,27.04782301,14.75841713,16.62033279,27.16622614,24.57070336,57.65105048
2020-08-16,14.33398592,27.03319466,14.74117598,16.56751394,27.08682175,24.51890287,57.06036349
2020-08-15,14.29349444,26.97468125,14.72393484,16.51469509,26.82875749,24.4843692,56.91859861
2020-08-14,14.29349444,26.94542454,14.68945256,16.39145109,26.80890639,24.4325687,56.87134365
2020-08-13,14.05054552,26.94542454,14.67221142,16.30341967,26.7493531,24.3807682,56.82408869
2020-08-12,14.01005404,26.93079619,14.67221142,16.18017568,26.64017207,24.3289677,56.72957877
2020-08-11,13.96956255,26.87228278,14.60324685,16.10975054,26.52106549,24.31170087,56.54055893
2020-08-10,13.88857958,26.81376938,14.60324685,16.00411283,26.441661100000005,24.24263354,56.32791161
2020-08-09,13.82784235,26.79914102,14.51704114,16.00411283,26.34240562,24.20809987,55.9971269
2020-08-08,13.80759661,26.76988432,14.51704114,15.95129397,26.15382019,24.15629937,55.73722462
2020-08-07,13.78735086,26.74062761,14.43083544,15.93368769,26.01486252,24.08723204,55.6427147
2020-08-06,13.78735086,26.72599926,14.43083544,15.88086883,25.95530923,24.08723204,55.47732234
2020-08-05,13.76710512,26.71137091,14.32738859,15.82804998,25.81635155,24.01816471,55.45369487
2020-08-04,13.74685938,26.63822915,14.31014745,15.77523113,25.69724497,24.01816471,55.33555747
2020-08-03,13.72661364,26.60897245,14.2929063,15.74001856,25.498734,24.01816471,55.31192999
2020-08-02,13.72661364,26.59434409,14.27566516,15.70480599,25.39947851,23.98363104,55.09928267
2020-08-01,13.66587641,26.57971574,14.25842402,15.70480599,25.36970187,23.98363104,54.93389031
2020-07-31,13.64563067,26.49194563,14.24118288,15.61677456,25.21089309,23.96636421,54.74487047
2020-07-30,13.62538492,26.37491881,14.24118288,15.61677456,25.03223322,23.88003004,54.31957584
2020-07-29,13.52415621,26.37491881,14.24118288,15.59916828,24.8436478,23.88003004,53.75251633
2020-07-28,13.52415621,26.36029046,14.24118288,15.56395571,24.64513683,23.88003004,53.51624153
2020-07-27,13.48366472,26.30177705,14.24118288,15.54634942,24.50617915,23.86276321,52.80741714
2020-07-26,13.48366472,26.2871487,14.24118288,15.51113686,24.28781708,23.86276321,52.24035763
2020-07-25,13.42292749,26.27252035,14.24118288,15.49353057,24.07938057,23.86276321,51.27163096
2020-07-24,13.38243601,26.257892,14.2067006,15.42310543,23.82131631,23.79369588,50.72819892
2020-07-23,13.32169878,26.24326364,14.18945946,15.40549915,23.48384766,23.75916221,49.97211957
2020-07-22,13.17997858,26.21400694,14.10325375,15.40549915,23.1860812,23.60376072,48.71986315
2020-07-21,13.11924135,26.17012188,14.06877147,15.38789286,23.05704907,23.58649388,48.0819212
2020-07-20,13.09899561,26.14086518,14.03428918,15.38789286,22.82876146,23.55196022,47.44397925
2020-07-19,13.05850412,26.11160848,13.9998069,15.38789286,22.37218623,23.44835922,46.64064494
2020-07-18,13.05850412,26.06772342,13.98256576,15.31746772,22.08434533,23.39655872,46.2153503
2020-07-17,13.01801264,26.02383836,13.93084233,15.28225515,21.92553655,23.36202505,45.34113355
2020-07-16,12.95727541,26.00921001,13.89636005,15.24704258,21.74687668,23.29295772,44.23064201
2020-07-15,12.93702967,25.9506966,13.86187777,15.17661745,21.67739784,23.25842406,43.68720997
2020-07-14,12.93702967,25.81904143,13.82739548,15.15901116,21.52851461,23.22389039,43.28554282
2020-07-13,12.93702967,25.74589967,13.74118978,15.12379859,21.48881242,23.20662356,43.02564054
2020-07-12,12.93702967,25.65812956,13.67222521,15.12379859,21.43918468,23.15482306,42.7184833
2020-07-11,12.91678392,25.6142445,13.65498407,15.08858602,21.34985474,23.12028939,42.36407111
2020-07-10,12.81555521,25.55573110000001,13.62050179,15.0005546,21.2803759,23.03395523,42.22230623
2020-07-09,12.79530947,25.48258934,13.56877836,14.98294831,21.16126932,22.98215473,41.93877647
2020-07-08,12.77506372,25.32167746,13.51705494,14.93012946,21.11164158,22.94762106,41.72612916
2020-07-07,12.75481798,25.23390735,13.4998138,14.89491689,21.06201383,22.9130874,40.63926509
2020-07-06,12.71432649,25.20465065,13.43084923,14.89491689,21.00246054,22.84402006,39.52877354
2020-07-05,12.71432649,25.13150889,13.31016124,14.85970432,21.00246054,22.8094864,39.38700867
2020-07-04,12.71432649,25.10225218,13.17223211,14.85970432,20.9528328,22.77495273,39.22161631
2020-07-03,12.71432649,25.01448207,13.12050868,14.78927918,20.91313061,22.7058854,39.00896899
2020-07-02,12.71432649,24.97059701,13.06878526,14.70124776,20.87342841,22.61955124,38.20563468
2020-07-01,12.67383501,24.91208360000001,13.01706183,14.66603519,20.83372622,22.58501757,38.01661484
2020-06-30,12.65358927,24.86819855,12.94809727,14.6484289,20.79402403,22.56775074,37.9457324
2020-06-29,12.65358927,24.83894184,12.93085613,14.63082262,20.69476854,22.41234924,37.73308509
2020-06-28,12.63334352,24.82431349,12.91361498,14.59561005,20.68484299,22.30874824,37.21328053
2020-06-27,12.5726063,24.67802997,12.84465042,14.47236606,20.6649919,22.13607991,35.13406232
2020-06-26,12.47137758,24.66340162,12.74120357,14.38433463,20.63521525,22.13607991,32.84219679
2020-06-25,12.39039461,24.61951656,12.65499786,14.36672835,20.57566196,22.08427941,32.41690215
2020-06-24,12.37014887,24.56100315,12.60327444,14.27869692,20.51610867,22.03247891,32.27513728
2020-06-23,12.34990312,24.53174645,12.56879215,14.12024036,20.48633202,21.85981058,32.18062736
2020-06-22,12.32965738,24.45860469,12.53430987,14.03220894,20.44662983,21.75620958,32.03886248
